edad;trabajo;civil;educacion;defecto;deposito;propiedad;prestamo;contacto;dia;mes;duracion;campaña;pdias;previo;presultado;y
43;collar azul;casado;primaria;no;18;si;no;celular;14;may;131;2;370;3;otro;no
29;gerente;soltero;terciaria;no;-11;si;no;celular;14;may;164;2;-1;0;desconocido;no
29;tecnico;soltero;secundaria;no;70;si;si;celular;14;may;400;2;-1;0;desconocido;no
28;estudiante;soltero;secundaria;no;1377;si;no;celular;14;may;688;2;-1;0;desconocido;si
41;collar azul;casado;secundaria;no;281;si;no;celular;14;may;123;4;-1;0;desconocido;no
33;collar azul;soltero;primaria;no;405;si;no;celular;14;may;99;4;353;1;fracaso;no
36;administrativo;soltero;secundaria;no;886;si;si;celular;14;may;362;6;-1;0;desconocido;no
43;collar azul;casado;primaria;no;991;si;no;celular;14;may;111;2;-1;0;desconocido;no
29;collar azul;casado;secundaria;no;64;si;no;celular;14;may;444;2;366;3;fracaso;no
23;tecnico;soltero;secundaria;no;1587;si;si;celular;14;may;502;2;-1;0;desconocido;no
51;collar azul;casado;primaria;no;354;si;no;celular;14;may;276;2;344;1;otro;no
24;collar azul;soltero;secundaria;no;-169;si;no;celular;14;may;366;2;-1;0;desconocido;no
50;administrativo;divorciado;secundaria;no;124;si;si;celular;14;may;367;2;289;19;fracaso;no
51;collar azul;casado;secundaria;no;814;si;no;celular;14;may;17;8;-1;0;desconocido;no
44;collar azul;casado;secundaria;no;466;si;si;celular;14;may;158;5;350;1;otro;no
46;administrativo;casado;secundaria;no;196;si;no;telefono;14;may;29;2;-1;0;desconocido;no
40;collar azul;casado;primaria;no;309;si;no;celular;14;may;221;2;-1;0;desconocido;no
30;collar azul;casado;secundaria;no;1717;si;no;celular;14;may;197;3;-1;0;desconocido;no
40;gerente;casado;terciaria;no;229;si;no;celular;14;may;183;3;-1;0;desconocido;no
37;servicios;soltero;secundaria;no;608;no;no;celular;14;may;380;3;-1;0;desconocido;no
36;gerente;casado;terciaria;no;-296;si;no;celular;14;may;113;3;-1;0;desconocido;no
34;collar azul;casado;secundaria;no;2542;si;no;celular;14;may;228;1;-1;0;desconocido;no
30;collar azul;casado;secundaria;no;664;no;si;telefono;14;may;57;1;-1;0;desconocido;no
33;collar azul;casado;desconocido;no;24;si;no;celular;14;may;535;1;-1;0;desconocido;no
33;tecnico;soltero;terciaria;no;2412;si;no;celular;14;may;91;1;356;2;otro;no
26;collar azul;soltero;primaria;no;93;si;no;celular;14;may;43;3;-1;0;desconocido;no
28;gerente;soltero;terciaria;no;293;si;no;celular;14;may;265;1;-1;0;desconocido;no
37;collar azul;casado;primaria;no;2079;si;si;celular;14;may;299;1;360;2;fracaso;no
27;empleada domestica;casado;primaria;no;275;si;no;celular;14;may;196;2;-1;0;desconocido;no
27;tecnico;soltero;secundaria;no;218;si;no;celular;14;may;1462;2;352;1;fracaso;no
38;collar azul;casado;secundaria;no;1731;si;si;celular;14;may;162;2;350;4;fracaso;no
31;collar azul;casado;primaria;no;392;si;no;celular;14;may;465;2;360;1;fracaso;no
27;tecnico;casado;secundaria;no;806;si;no;celular;14;may;304;2;332;21;fracaso;no
40;tecnico;casado;secundaria;no;8536;si;si;celular;14;may;487;2;-1;0;desconocido;no
35;collar azul;casado;secundaria;no;1287;si;no;celular;14;may;251;3;-1;0;desconocido;no
47;empleada domestica;casado;primaria;no;275;si;no;celular;14;may;261;3;-1;0;desconocido;no
55;gerente;casado;primaria;no;338;si;no;celular;14;may;8;4;300;5;fracaso;no
36;gerente;casado;terciaria;no;1041;si;no;celular;14;may;480;2;-1;0;desconocido;no
35;administrativo;casado;secundaria;no;100;si;no;celular;14;may;171;4;-1;0;desconocido;no
29;administrativo;casado;secundaria;no;792;si;no;celular;14;may;374;2;-1;0;desconocido;no
43;collar azul;casado;secundaria;no;30;no;no;celular;14;may;60;5;371;2;fracaso;no
31;gerente;casado;terciaria;no;233;si;no;celular;14;may;241;2;365;10;fracaso;no
47;emprendedor;casado;terciaria;no;-497;si;no;celular;14;may;176;2;-1;0;desconocido;no
31;independiente;casado;secundaria;no;581;si;no;celular;14;may;303;3;174;3;fracaso;no
30;collar azul;casado;secundaria;no;378;si;no;celular;14;may;566;2;-1;0;desconocido;si
43;collar azul;casado;primaria;no;1;si;si;celular;14;may;649;2;-1;0;desconocido;no
38;collar azul;divorciado;primaria;no;-258;si;no;celular;14;may;134;2;370;4;otro;no
53;servicios;divorciado;secundaria;no;765;si;no;celular;14;may;959;3;174;7;otro;si
41;tecnico;soltero;secundaria;no;200;si;no;celular;14;may;353;6;373;2;fracaso;no
42;servicios;casado;secundaria;no;-166;no;no;celular;14;may;337;4;-1;0;desconocido;no
39;tecnico;soltero;secundaria;no;-143;si;no;celular;14;may;93;2;349;7;fracaso;no
34;collar azul;casado;secundaria;no;259;si;no;celular;14;may;291;2;-1;0;desconocido;no
27;administrativo;soltero;secundaria;no;54;si;no;celular;14;may;252;2;-1;0;desconocido;no
35;administrativo;soltero;secundaria;no;-133;si;no;celular;14;may;546;3;-1;0;desconocido;no
47;emprendedor;casado;desconocido;no;676;si;si;celular;14;may;204;2;364;3;fracaso;no
54;collar azul;casado;secundaria;no;-135;si;no;celular;14;may;152;3;370;2;fracaso;no
53;independiente;casado;primaria;no;862;si;no;telefono;14;may;267;4;-1;0;desconocido;no
34;collar azul;casado;primaria;no;79;si;no;celular;14;may;406;2;-1;0;desconocido;no
35;collar azul;casado;primaria;no;2212;si;no;celular;14;may;320;2;353;4;otro;no
26;collar azul;casado;secundaria;no;5795;si;no;celular;14;may;1094;2;-1;0;desconocido;si
30;administrativo;soltero;secundaria;no;315;si;no;celular;14;may;884;3;346;4;fracaso;si
53;jubilado;casado;secundaria;no;6095;si;si;celular;14;may;410;5;-1;0;desconocido;no
44;tecnico;casado;secundaria;no;736;si;no;telefono;14;may;210;2;-1;0;desconocido;no
56;collar azul;casado;primaria;no;309;si;no;celular;14;may;198;2;367;4;fracaso;no
35;tecnico;casado;secundaria;no;650;si;no;celular;14;may;241;2;349;2;fracaso;no
35;gerente;soltero;terciaria;no;916;si;no;celular;14;may;460;2;-1;0;desconocido;si
34;administrativo;casado;secundaria;no;124;si;no;telefono;14;may;604;4;366;2;otro;si
55;collar azul;casado;primaria;no;-219;si;no;telefono;14;may;427;2;364;4;fracaso;no
31;collar azul;soltero;secundaria;no;1257;si;no;celular;14;may;350;2;-1;0;desconocido;no
30;emprendedor;soltero;terciaria;no;303;si;no;celular;14;may;176;2;365;4;fracaso;no
50;servicios;divorciado;secundaria;no;622;si;no;celular;14;may;93;3;-1;0;desconocido;no
46;gerente;divorciado;terciaria;no;24598;si;no;celular;14;may;118;4;374;3;fracaso;no
26;administrativo;soltero;secundaria;no;681;si;no;celular;14;may;336;2;322;3;fracaso;no
48;collar azul;casado;secundaria;no;685;si;no;celular;14;may;387;10;-1;0;desconocido;no
43;collar azul;casado;primaria;no;-418;si;si;celular;14;may;106;2;-1;0;desconocido;no
36;tecnico;casado;secundaria;no;-531;no;no;celular;14;may;205;3;-1;0;desconocido;no
41;administrativo;divorciado;secundaria;no;783;si;si;celular;14;may;135;3;363;2;fracaso;no
36;tecnico;casado;secundaria;no;1038;si;no;telefono;14;may;42;3;-1;0;desconocido;no
41;collar azul;soltero;primaria;no;3237;no;no;celular;14;may;240;3;363;4;otro;no
29;tecnico;soltero;secundaria;no;-13;si;no;celular;14;may;512;3;-1;0;desconocido;no
36;gerente;casado;terciaria;no;2178;si;no;celular;14;may;75;3;-1;0;desconocido;no
43;servicios;soltero;secundaria;no;0;si;no;celular;14;may;88;4;-1;0;desconocido;no
29;gerente;casado;terciaria;no;8;si;no;celular;14;may;41;2;-1;0;desconocido;no
59;empleada domestica;divorciado;primaria;no;502;si;no;telefono;14;may;27;3;-1;0;desconocido;no
39;servicios;divorciado;primaria;no;8654;si;no;celular;14;may;181;4;-1;0;desconocido;no
51;independiente;casado;secundaria;no;421;si;no;celular;14;may;306;4;-1;0;desconocido;no
31;gerente;casado;terciaria;no;1750;si;no;telefono;14;may;90;3;-1;0;desconocido;no
35;collar azul;casado;secundaria;no;911;si;no;celular;14;may;136;2;175;7;fracaso;no
36;collar azul;casado;primaria;no;994;si;no;celular;14;may;154;2;356;8;exito;no
41;administrativo;soltero;secundaria;no;3895;si;no;celular;14;may;305;3;296;11;otro;no
28;tecnico;soltero;secundaria;no;3;si;no;celular;14;may;190;2;-1;0;desconocido;no
35;collar azul;casado;secundaria;no;612;si;no;telefono;14;may;47;4;-1;0;desconocido;no
47;collar azul;casado;primaria;no;-169;si;si;celular;14;may;172;2;310;1;fracaso;no
33;independiente;casado;secundaria;no;49;si;no;celular;14;may;170;7;-1;0;desconocido;no
33;servicios;casado;secundaria;no;968;si;no;celular;14;may;204;5;-1;0;desconocido;no
38;tecnico;divorciado;terciaria;no;1307;no;no;celular;14;may;294;2;-1;0;desconocido;no
41;collar azul;divorciado;secundaria;no;174;si;no;celular;14;may;367;2;297;1;otro;no
40;collar azul;casado;primaria;no;2805;si;no;celular;14;may;173;6;353;23;fracaso;no
55;administrativo;divorciado;secundaria;no;-288;si;no;celular;14;may;62;4;352;2;fracaso;no
33;collar azul;casado;primaria;no;170;si;si;telefono;14;may;113;3;367;4;otro;no
33;servicios;casado;secundaria;no;207;si;no;celular;14;may;629;4;-1;0;desconocido;si
47;administrativo;casado;secundaria;no;1358;si;no;celular;14;may;80;4;-1;0;desconocido;no
41;collar azul;casado;secundaria;no;356;si;no;celular;14;may;90;5;-1;0;desconocido;no
47;collar azul;soltero;primaria;no;355;si;no;celular;14;may;144;3;366;1;fracaso;no
41;desempleado;soltero;secundaria;no;315;si;no;telefono;14;may;28;5;-1;0;desconocido;no
33;collar azul;casado;secundaria;no;331;si;no;celular;14;may;178;7;365;5;otro;no
37;tecnico;casado;secundaria;no;987;si;si;celular;14;may;306;2;-1;0;desconocido;no
37;collar azul;casado;primaria;no;3051;no;no;celular;14;may;386;4;-1;0;desconocido;no
38;independiente;soltero;secundaria;no;677;si;no;celular;14;may;114;2;-1;0;desconocido;no
27;servicios;soltero;secundaria;no;3354;si;no;celular;14;may;493;5;-1;0;desconocido;no
42;collar azul;casado;secundaria;no;343;si;no;telefono;14;may;33;7;365;7;fracaso;no
43;gerente;casado;terciaria;no;536;si;no;celular;14;may;167;4;-1;0;desconocido;no
57;collar azul;casado;secundaria;no;0;si;no;celular;14;may;125;5;-1;0;desconocido;no
39;collar azul;casado;primaria;no;-223;si;no;celular;14;may;185;10;-1;0;desconocido;no
28;administrativo;casado;secundaria;no;213;si;no;celular;14;may;341;3;-1;0;desconocido;no
32;servicios;casado;secundaria;no;687;no;no;celular;14;may;415;3;296;2;otro;no
33;collar azul;soltero;secundaria;no;-14;si;no;celular;14;may;223;2;-1;0;desconocido;no
32;administrativo;soltero;secundaria;no;45;si;si;celular;14;may;908;3;344;7;otro;no
31;estudiante;soltero;terciaria;no;2030;si;no;celular;14;may;168;2;351;2;fracaso;no
39;servicios;soltero;secundaria;no;26;si;no;celular;14;may;166;3;-1;0;desconocido;no
34;collar azul;soltero;terciaria;no;97;no;no;celular;14;may;67;3;-1;0;desconocido;no
49;collar azul;casado;primaria;no;584;si;no;telefono;14;may;167;6;365;1;fracaso;no
35;collar azul;casado;secundaria;no;667;si;no;celular;14;may;10;5;324;27;otro;no
46;collar azul;casado;primaria;no;1291;si;no;celular;14;may;142;3;259;17;fracaso;no
37;servicios;casado;secundaria;no;20;si;no;telefono;14;may;151;5;-1;0;desconocido;no
49;emprendedor;casado;primaria;no;137;si;no;celular;14;may;384;7;-1;0;desconocido;no
31;servicios;casado;secundaria;no;4687;si;no;celular;14;may;192;4;-1;0;desconocido;no
43;collar azul;casado;secundaria;no;7973;si;no;celular;14;may;100;2;-1;0;desconocido;no
48;collar azul;casado;primaria;si;-50;si;no;celular;14;may;212;6;-1;0;desconocido;no
33;tecnico;soltero;secundaria;no;1074;si;si;celular;14;may;308;2;-1;0;desconocido;no
33;collar azul;casado;secundaria;no;686;si;si;telefono;14;may;30;6;343;12;otro;no
32;tecnico;casado;secundaria;no;344;si;si;celular;14;may;54;11;-1;0;desconocido;no
48;collar azul;casado;primaria;no;430;no;no;celular;14;may;340;3;371;8;fracaso;no
39;collar azul;soltero;secundaria;no;522;si;no;telefono;14;may;225;7;350;2;fracaso;no
42;servicios;casado;secundaria;no;154;si;no;telefono;14;may;346;5;372;1;otro;no
30;servicios;soltero;secundaria;no;326;si;no;celular;14;may;197;4;-1;0;desconocido;no
37;servicios;casado;secundaria;no;4954;si;no;celular;14;may;290;4;356;3;otro;no
32;collar azul;soltero;primaria;no;78;si;no;celular;14;may;72;2;-1;0;desconocido;no
38;independiente;casado;secundaria;no;215;si;no;celular;14;may;115;2;175;2;fracaso;no
42;collar azul;casado;primaria;no;191;si;no;telefono;14;may;382;3;371;1;fracaso;no
29;collar azul;casado;secundaria;no;59;si;si;celular;14;may;100;3;356;2;fracaso;no
52;gerente;casado;terciaria;no;751;no;no;celular;14;may;165;4;371;5;fracaso;no
32;estudiante;casado;terciaria;no;744;si;no;celular;14;may;506;2;352;1;otro;no
59;jubilado;casado;terciaria;no;422;si;no;celular;14;may;647;4;-1;0;desconocido;si
36;servicios;soltero;secundaria;no;568;si;no;celular;15;may;140;3;364;2;fracaso;no
30;emprendedor;casado;primaria;no;386;si;no;celular;15;may;253;4;-1;0;desconocido;no
35;collar azul;casado;primaria;no;-167;si;no;celular;15;may;195;3;359;1;fracaso;no
33;collar azul;casado;secundaria;no;101;si;no;celular;15;may;235;2;361;4;fracaso;no
26;administrativo;soltero;secundaria;no;787;si;no;celular;15;may;68;2;371;1;fracaso;no
30;tecnico;divorciado;terciaria;no;317;si;no;celular;15;may;165;3;294;5;fracaso;no
29;collar azul;soltero;secundaria;no;555;si;no;celular;15;may;133;4;-1;0;desconocido;no
48;tecnico;divorciado;secundaria;no;168;si;si;celular;15;may;100;2;361;1;otro;no
33;tecnico;soltero;secundaria;no;-242;si;no;celular;15;may;49;3;-1;0;desconocido;no
36;tecnico;soltero;secundaria;no;125;si;no;celular;15;may;676;3;-1;0;desconocido;si
40;tecnico;casado;terciaria;no;602;si;no;celular;15;may;145;4;360;7;fracaso;no
40;independiente;casado;terciaria;no;252;si;no;celular;15;may;103;6;-1;0;desconocido;no
30;servicios;casado;secundaria;no;637;si;no;celular;15;may;69;5;-1;0;desconocido;no
34;servicios;soltero;secundaria;no;2;si;no;celular;15;may;153;2;-1;0;desconocido;si
39;collar azul;casado;secundaria;no;164;si;no;telefono;15;may;26;6;373;2;fracaso;no
28;emprendedor;casado;terciaria;no;1900;si;no;celular;15;may;9;6;-1;0;desconocido;no
31;servicios;soltero;secundaria;no;342;si;no;celular;15;may;117;5;366;7;otro;no
40;administrativo;soltero;secundaria;no;60;si;no;celular;15;may;460;3;352;6;otro;no
41;independiente;casado;desconocido;no;1377;si;no;celular;15;may;111;4;371;2;otro;no
38;collar azul;casado;primaria;no;195;si;no;celular;15;may;165;2;-1;0;desconocido;no
48;jubilado;divorciado;primaria;no;666;si;no;celular;15;may;10;5;-1;0;desconocido;no
33;tecnico;soltero;terciaria;no;109;si;si;telefono;15;may;12;4;176;3;otro;no
47;administrativo;casado;secundaria;no;452;no;no;celular;15;may;113;4;-1;0;desconocido;no
50;collar azul;casado;primaria;no;111;si;no;telefono;15;may;8;6;366;1;otro;no
28;estudiante;soltero;secundaria;no;293;no;no;celular;15;may;194;3;-1;0;desconocido;no
39;servicios;soltero;secundaria;no;7066;si;no;celular;15;may;667;3;357;3;otro;si
42;servicios;casado;secundaria;no;146;si;si;celular;15;may;670;4;346;1;fracaso;si
37;collar azul;casado;primaria;no;357;si;no;celular;15;may;14;2;344;3;otro;no
30;tecnico;soltero;secundaria;no;148;si;si;celular;15;may;115;5;-1;0;desconocido;no
27;servicios;soltero;terciaria;si;-152;si;si;celular;15;may;14;4;-1;0;desconocido;no
31;tecnico;soltero;secundaria;no;591;si;si;celular;15;may;14;5;-1;0;desconocido;no
27;administrativo;soltero;secundaria;no;-145;si;no;telefono;15;may;289;8;-1;0;desconocido;no
57;servicios;casado;secundaria;no;530;si;no;telefono;15;may;10;7;360;7;fracaso;no
39;collar azul;casado;secundaria;no;43;no;no;celular;15;may;354;8;-1;0;desconocido;no
47;administrativo;casado;secundaria;no;175;si;no;celular;15;may;236;4;262;7;fracaso;no
30;gerente;soltero;terciaria;no;872;si;no;celular;15;may;61;1;298;2;fracaso;no
42;collar azul;casado;secundaria;no;680;si;no;celular;15;may;306;4;365;2;fracaso;no
38;gerente;casado;secundaria;no;10357;no;no;celular;15;may;103;3;-1;0;desconocido;no
51;servicios;casado;secundaria;no;5885;si;no;celular;15;may;172;1;-1;0;desconocido;no
29;servicios;casado;secundaria;no;363;si;no;celular;15;may;164;1;-1;0;desconocido;no
30;tecnico;soltero;secundaria;si;28;si;no;celular;15;may;778;5;301;1;fracaso;no
46;collar azul;casado;primaria;no;4602;si;no;telefono;15;may;39;1;-1;0;desconocido;no
48;collar azul;casado;secundaria;no;1159;si;si;celular;15;may;1181;9;-1;0;desconocido;no
31;gerente;soltero;terciaria;no;177;si;no;celular;15;may;124;1;-1;0;desconocido;no
35;gerente;soltero;terciaria;no;3000;si;no;celular;15;may;162;3;-1;0;desconocido;no
43;collar azul;casado;primaria;no;232;no;si;celular;15;may;45;1;-1;0;desconocido;no
27;collar azul;casado;primaria;no;500;si;no;celular;15;may;16;6;365;6;fracaso;no
32;servicios;casado;secundaria;no;-538;no;si;celular;15;may;233;1;353;1;fracaso;no
23;administrativo;soltero;secundaria;no;738;si;no;celular;15;may;347;1;-1;0;desconocido;no
43;gerente;casado;terciaria;no;28;si;no;celular;15;may;136;1;176;1;fracaso;no
45;collar azul;soltero;secundaria;no;615;si;no;celular;15;may;133;1;-1;0;desconocido;no
28;collar azul;casado;secundaria;no;8;si;no;celular;15;may;196;1;-1;0;desconocido;no
60;jubilado;divorciado;secundaria;no;496;si;no;celular;15;may;655;2;-1;0;desconocido;si
35;collar azul;casado;secundaria;no;253;si;no;celular;15;may;452;1;345;1;otro;no
36;independiente;soltero;terciaria;no;577;si;no;celular;15;may;33;1;298;1;fracaso;no
31;emprendedor;soltero;secundaria;no;0;si;no;celular;15;may;56;1;176;1;fracaso;no
28;tecnico;casado;secundaria;no;916;si;no;celular;15;may;191;1;371;2;otro;no
34;administrativo;casado;secundaria;no;0;si;no;celular;15;may;78;2;-1;0;desconocido;no
30;servicios;soltero;secundaria;no;-143;si;no;celular;15;may;85;1;-1;0;desconocido;no
28;servicios;casado;secundaria;no;511;si;no;celular;15;may;274;1;319;5;fracaso;no
40;tecnico;soltero;secundaria;no;398;si;no;celular;15;may;642;1;-1;0;desconocido;no
24;administrativo;casado;secundaria;no;230;si;no;celular;15;may;73;1;-1;0;desconocido;no
44;collar azul;soltero;primaria;no;36;si;no;celular;15;may;551;1;371;2;fracaso;si
25;administrativo;casado;secundaria;no;541;si;no;celular;15;may;607;1;344;4;fracaso;no
34;collar azul;divorciado;secundaria;no;176;si;no;celular;15;may;67;1;368;5;fracaso;no
21;collar azul;casado;primaria;no;-172;si;si;celular;15;may;409;1;361;3;fracaso;si
29;collar azul;casado;secundaria;no;940;si;si;celular;15;may;382;1;-1;0;desconocido;si
52;collar azul;divorciado;primaria;no;-100;si;no;celular;15;may;7;4;340;15;otro;no
34;tecnico;divorciado;terciaria;no;1317;si;no;celular;15;may;239;1;-1;0;desconocido;no
47;collar azul;divorciado;secundaria;no;1480;si;no;celular;15;may;144;1;365;1;fracaso;no
33;collar azul;soltero;primaria;no;433;si;no;celular;15;may;54;4;-1;0;desconocido;no
41;collar azul;divorciado;secundaria;no;793;si;no;celular;15;may;123;1;365;1;fracaso;no
51;gerente;casado;terciaria;no;0;si;no;celular;15;may;60;1;343;7;fracaso;no
42;servicios;casado;secundaria;no;466;si;no;celular;15;may;123;3;-1;0;desconocido;no
34;collar azul;casado;secundaria;no;-257;si;no;celular;15;may;160;1;368;4;fracaso;no
28;servicios;soltero;secundaria;no;113;si;si;celular;15;may;270;1;-1;0;desconocido;no
56;servicios;soltero;secundaria;no;-40;si;no;celular;15;may;311;1;368;2;fracaso;si
39;collar azul;casado;primaria;no;49;si;no;celular;15;may;259;1;-1;0;desconocido;no
