,id,l1,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,price
33157,33157,Argentina,Capital Federal,Chacarita,1.0,,1.0,36.0,31.0,96725
33158,33158,Argentina,Capital Federal,Nuñez,1.0,1.0,1.0,34.0,31.0,128000
33159,33159,Argentina,Capital Federal,Boca,2.0,1.0,1.0,46.0,46.0,55000
33160,33160,Argentina,Capital Federal,Belgrano,1.0,0.0,1.0,,,140000
33161,33161,Argentina,Capital Federal,Palermo,1.0,0.0,1.0,,,75100
33162,33162,Argentina,Capital Federal,Villa General Mitre,1.0,,1.0,34.0,34.0,79500
33163,33163,Argentina,Capital Federal,Villa del Parque,1.0,,1.0,30.0,,70000
33164,33164,Argentina,Capital Federal,Parque Chacabuco,1.0,,1.0,32.0,30.0,87000
33165,33165,Argentina,Capital Federal,Chacarita,1.0,,1.0,41.0,35.0,98940
33166,33166,Argentina,Capital Federal,Velez Sarsfield,1.0,,1.0,31.0,,109500
33167,33167,Argentina,Capital Federal,San Nicolás,1.0,,1.0,35.0,30.0,89000
33168,33168,Argentina,Capital Federal,San Nicolás,1.0,,1.0,,,55000
33169,33169,Argentina,Capital Federal,Barrio Norte,1.0,,1.0,30.0,30.0,75000
33170,33170,Argentina,Capital Federal,Barrio Norte,1.0,,1.0,40.0,36.0,126300
33171,33171,Argentina,Capital Federal,Monserrat,1.0,,1.0,39.0,34.0,70000
33172,33172,Argentina,Capital Federal,Monserrat,1.0,,1.0,31.0,,92000
33173,33173,Argentina,Capital Federal,Chacarita,1.0,,1.0,42.0,37.0,116565
33174,33174,Argentina,Capital Federal,Constitución,1.0,,1.0,33.0,,70000
33175,33175,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,55.0,55.0,200000
33176,33176,Argentina,Capital Federal,Barracas,2.0,1.0,1.0,72.0,40.0,169000
33177,33177,Argentina,Capital Federal,Belgrano,3.0,1.0,1.0,92.0,60.0,210000
33178,33178,Argentina,Capital Federal,Villa del Parque,2.0,1.0,1.0,49.0,44.0,97000
33179,33179,Argentina,Capital Federal,Villa Urquiza,2.0,1.0,1.0,86.0,42.0,125000
33180,33180,Argentina,Capital Federal,Villa Urquiza,2.0,1.0,1.0,47.0,,110000
33181,33181,Argentina,Capital Federal,Villa Urquiza,2.0,1.0,1.0,55.0,53.0,155000
33182,33182,Argentina,Capital Federal,Villa Ortuzar,2.0,1.0,1.0,30.0,30.0,77000
33183,33183,Argentina,Capital Federal,San Cristobal,2.0,1.0,1.0,50.0,46.0,99000
33184,33184,Argentina,Capital Federal,Puerto Madero,2.0,1.0,1.0,,65.0,290000
33185,33185,Argentina,Capital Federal,Puerto Madero,2.0,1.0,1.0,80.0,76.0,390000
33186,33186,Argentina,Capital Federal,Puerto Madero,2.0,1.0,2.0,90.0,84.0,330000
33187,33187,Argentina,Capital Federal,Puerto Madero,1.0,1.0,1.0,50.0,50.0,175000
33188,33188,Argentina,Capital Federal,Villa Devoto,1.0,1.0,1.0,1125.0,35.0,109000
33189,33189,Argentina,Capital Federal,Villa Devoto,2.0,1.0,1.0,2000.0,49.0,113900
33190,33190,Argentina,Capital Federal,Villa Devoto,2.0,1.0,1.0,,46.0,180000
33191,33191,Argentina,Capital Federal,Villa Devoto,2.0,1.0,1.0,90.0,47.0,139000
33192,33192,Argentina,Capital Federal,Villa Devoto,2.0,1.0,1.0,55.0,46.0,125000
33193,33193,Argentina,Capital Federal,Villa del Parque,2.0,1.0,1.0,38.0,33.0,75000
33194,33194,Argentina,Capital Federal,Villa del Parque,2.0,1.0,1.0,33.0,33.0,80000
33195,33195,Argentina,Capital Federal,Villa del Parque,1.0,1.0,1.0,36.0,,89500
33196,33196,Argentina,Capital Federal,Villa Pueyrredón,2.0,1.0,2.0,60.0,50.0,125000
33197,33197,Argentina,Capital Federal,Palermo,3.0,2.0,3.0,110.0,110.0,298000
33198,33198,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,90.0,90.0,398000
33199,33199,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,167.0,161.0,310000
33200,33200,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,70.0,,219540
33201,33201,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,113.0,113.0,490000
33202,33202,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,105.0,95.0,350000
33203,33203,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,64.0,59.0,170000
33204,33204,Argentina,Capital Federal,Villa Devoto,2.0,1.0,1.0,33.0,33.0,87000
33205,33205,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,77.0,72.0,480000
33206,33206,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,45.0,45.0,115000
33207,33207,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,82.0,77.0,195000
33208,33208,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,60.0,56.0,165000
33209,33209,Argentina,Capital Federal,Coghlan,3.0,2.0,1.0,151.0,85.0,249000
33210,33210,Argentina,Capital Federal,Almagro,3.0,2.0,1.0,51.0,45.0,145000
33211,33211,Argentina,Capital Federal,Flores,3.0,2.0,2.0,90.0,67.0,232000
33212,33212,Argentina,Capital Federal,Boedo,3.0,2.0,1.0,57.0,57.0,130000
33213,33213,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,51.0,51.0,120000
33214,33214,Argentina,Capital Federal,Villa Crespo,2.0,1.0,1.0,46.0,,95000
33215,33215,Argentina,Capital Federal,Villa Crespo,2.0,1.0,1.0,48.0,38.0,79000
33216,33216,Argentina,Capital Federal,Villa Crespo,1.0,1.0,1.0,42.0,42.0,73940
33217,33217,Argentina,Capital Federal,Balvanera,2.0,1.0,1.0,46.0,46.0,89000
33218,33218,Argentina,Capital Federal,Balvanera,2.0,1.0,1.0,50.0,42.0,124500
33219,33219,Argentina,Capital Federal,Balvanera,2.0,1.0,1.0,44.0,36.0,59000
33220,33220,Argentina,Capital Federal,Saavedra,2.0,1.0,1.0,47.0,44.0,89000
33221,33221,Argentina,Capital Federal,Recoleta,2.0,1.0,1.0,57.0,50.0,299000
33222,33222,Argentina,Capital Federal,Recoleta,2.0,1.0,1.0,70.0,70.0,220000
33223,33223,Argentina,Capital Federal,Congreso,2.0,1.0,1.0,49.0,,75000
33224,33224,Argentina,Capital Federal,Balvanera,2.0,1.0,1.0,50.0,46.0,85000
33225,33225,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,40.0,40.0,89000
33226,33226,Argentina,Capital Federal,Belgrano,1.0,1.0,1.0,23.0,23.0,70000
33227,33227,Argentina,Capital Federal,Belgrano,1.0,1.0,1.0,25.0,25.0,57000
33228,33228,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,,38.0,130000
33229,33229,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,62.0,62.0,186000
33230,33230,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,71.0,71.0,213000
33231,33231,Argentina,Capital Federal,Belgrano,3.0,1.0,2.0,72.0,65.0,240000
33232,33232,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,77.0,77.0,207900
33233,33233,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,62.0,62.0,186000
33234,33234,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,58.0,56.0,198000
33235,33235,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,79.0,39.0,175000
33236,33236,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,41.0,38.0,89500
33237,33237,Argentina,Capital Federal,San Nicolás,2.0,1.0,1.0,55.0,55.0,100000
33238,33238,Argentina,Capital Federal,San Nicolás,2.0,1.0,1.0,45.0,,70000
33239,33239,Argentina,Capital Federal,Monte Castro,2.0,1.0,1.0,44.0,,80000
33240,33240,Argentina,Capital Federal,Barrio Norte,1.0,1.0,1.0,42.0,38.0,117100
33241,33241,Argentina,Capital Federal,Barrio Norte,2.0,1.0,1.0,45.0,45.0,99000
33242,33242,Argentina,Capital Federal,Barrio Norte,1.0,1.0,1.0,45.0,40.0,235000
33243,33243,Argentina,Capital Federal,Colegiales,2.0,1.0,1.0,68.0,68.0,195000
33244,33244,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,36.0,36.0,77500
33245,33245,Argentina,Capital Federal,Colegiales,2.0,1.0,2.0,73.0,67.0,185000
33246,33246,Argentina,Capital Federal,Colegiales,2.0,1.0,1.0,49.0,,149000
33247,33247,Argentina,Capital Federal,Agronomía,2.0,1.0,1.0,49.0,44.0,97000
33248,33248,Argentina,Capital Federal,Monserrat,1.0,1.0,1.0,30.0,30.0,86000
33249,33249,Argentina,Capital Federal,Chacarita,1.0,1.0,1.0,68.0,42.0,127559
33250,33250,Argentina,Capital Federal,Chacarita,2.0,1.0,1.0,64.0,64.0,105000
33251,33251,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,40.0,,85000
33252,33252,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,53.0,45.0,130000
33253,33253,Argentina,Capital Federal,Colegiales,1.0,1.0,1.0,50.0,45.0,140000
33254,33254,Argentina,Capital Federal,Mataderos,1.0,,1.0,35.0,30.0,67000
33255,33255,Argentina,Capital Federal,San Nicolás,7.0,5.0,4.0,373.0,294.0,850000
33256,33256,Argentina,Capital Federal,Recoleta,7.0,5.0,4.0,373.0,241.0,820000
33257,33257,Argentina,Capital Federal,Flores,4.0,2.0,1.0,122.0,104.0,250000
33258,33258,Argentina,Capital Federal,San Telmo,3.0,2.0,1.0,74.0,74.0,241000
33259,33259,Argentina,Capital Federal,Mataderos,3.0,2.0,1.0,71.0,71.0,120000
33260,33260,Argentina,Capital Federal,Caballito,3.0,2.0,2.0,76.0,62.0,160000
33261,33261,Argentina,Capital Federal,Caballito,3.0,2.0,1.0,57.0,57.0,115000
33262,33262,Argentina,Capital Federal,Balvanera,3.0,2.0,1.0,52.0,52.0,120000
33263,33263,Argentina,Capital Federal,Balvanera,3.0,2.0,2.0,77.0,73.0,139900
33264,33264,Argentina,Capital Federal,Balvanera,3.0,2.0,1.0,64.0,60.0,119000
33265,33265,Argentina,Capital Federal,Balvanera,3.0,2.0,1.0,45.0,45.0,59500
33266,33266,Argentina,Capital Federal,Recoleta,3.0,2.0,1.0,79.0,79.0,215000
33267,33267,Argentina,Capital Federal,Congreso,3.0,2.0,1.0,,58.0,62000
33268,33268,Argentina,Capital Federal,Congreso,3.0,2.0,1.0,53.0,53.0,115000
33269,33269,Argentina,Capital Federal,Congreso,3.0,2.0,1.0,102.0,81.0,135000
33270,33270,Argentina,Capital Federal,Belgrano,3.0,2.0,2.0,79.0,71.0,260000
33271,33271,Argentina,Capital Federal,Nuñez,2.0,,2.0,,,160000
33272,33272,Argentina,Capital Federal,Palermo,1.0,,1.0,24.0,21.0,60000
33273,33273,Argentina,Capital Federal,Palermo,1.0,,1.0,33.0,33.0,110000
33274,33274,Argentina,Capital Federal,San Telmo,3.0,2.0,1.0,74.0,74.0,260000
33275,33275,Argentina,Capital Federal,San Telmo,3.0,2.0,1.0,64.0,64.0,231000
33276,33276,Argentina,Capital Federal,Colegiales,3.0,2.0,1.0,131.0,131.0,369000
33277,33277,Argentina,Capital Federal,Colegiales,3.0,2.0,1.0,85.0,60.0,175000
33278,33278,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,86.0,86.0,210000
33279,33279,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,180.0,159.0,780000
33280,33280,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,128.0,120.0,390000
33281,33281,Argentina,Capital Federal,Palermo,4.0,3.0,3.0,129.0,120.0,370000
33282,33282,Argentina,Capital Federal,Retiro,4.0,3.0,2.0,147.0,147.0,170000
33283,33283,Argentina,Capital Federal,Villa del Parque,3.0,2.0,1.0,54.0,49.0,104500
33284,33284,Argentina,Capital Federal,Villa Urquiza,3.0,2.0,1.0,48.0,45.0,165000
33285,33285,Argentina,Capital Federal,Villa Urquiza,3.0,2.0,1.0,70.0,64.0,110000
33286,33286,Argentina,Capital Federal,Palermo,1.0,,1.0,43.0,43.0,138000
33287,33287,Argentina,Capital Federal,Puerto Madero,3.0,2.0,2.0,127.0,117.0,750000
33288,33288,Argentina,Capital Federal,Constitución,3.0,2.0,2.0,80.0,80.0,154900
33289,33289,Argentina,Capital Federal,Villa Lugano,3.0,2.0,2.0,50.0,50.0,54900
33290,33290,Argentina,Capital Federal,Villa Lugano,3.0,2.0,1.0,65.0,65.0,59900
33291,33291,Argentina,Capital Federal,Villa Devoto,3.0,2.0,2.0,90.0,90.0,260000
33292,33292,Argentina,Capital Federal,Flores,2.0,1.0,1.0,49.0,46.0,85000
33293,33293,Argentina,Capital Federal,Villa Crespo,2.0,2.0,1.0,31.0,31.0,65000
33294,33294,Argentina,Capital Federal,Barrio Norte,4.0,2.0,2.0,105.0,105.0,265000
33295,33295,Argentina,Capital Federal,Barrio Norte,3.0,2.0,1.0,59.0,51.0,186000
33296,33296,Argentina,Capital Federal,Puerto Madero,3.0,2.0,3.0,,,690000
33297,33297,Argentina,Capital Federal,Palermo,3.0,,,,,310000
33298,33298,Argentina,Capital Federal,Barracas,1.0,,1.0,37.0,33.0,86000
33299,33299,Argentina,Capital Federal,Barracas,1.0,,1.0,37.0,33.0,85000
33300,33300,Argentina,Capital Federal,Flores,3.0,2.0,1.0,84.0,84.0,120000
33301,33301,Argentina,Capital Federal,Villa Pueyrredón,1.0,1.0,1.0,25.0,25.0,62000
33302,33302,Argentina,Capital Federal,Villa del Parque,2.0,1.0,1.0,45.0,35.0,72000
33303,33303,Argentina,Capital Federal,Parque Chacabuco,2.0,1.0,1.0,63.0,57.0,75500
33304,33304,Argentina,Capital Federal,Parque Chacabuco,2.0,1.0,1.0,63.0,57.0,64500
33305,33305,Argentina,Capital Federal,Villa Urquiza,2.0,1.0,1.0,,,92000
33306,33306,Argentina,Capital Federal,Villa Urquiza,2.0,1.0,1.0,62.0,51.0,220000
33307,33307,Argentina,Capital Federal,San Cristobal,2.0,1.0,1.0,50.0,46.0,96000
33308,33308,Argentina,Capital Federal,Puerto Madero,2.0,1.0,1.0,72.0,66.0,360000
33309,33309,Argentina,Capital Federal,Villa Crespo,2.0,1.0,1.0,56.0,56.0,129900
33310,33310,Argentina,Capital Federal,San Nicolás,2.0,1.0,1.0,36.0,34.0,96000
33311,33311,Argentina,Capital Federal,Colegiales,2.0,1.0,1.0,50.0,50.0,125000
33312,33312,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,60.0,46.0,224000
33313,33313,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,42.0,42.0,98000
33314,33314,Argentina,Capital Federal,Coghlan,2.0,1.0,1.0,56.0,53.0,125000
33315,33315,Argentina,Capital Federal,Retiro,2.0,1.0,1.0,37.0,37.0,69000
33316,33316,Argentina,Capital Federal,Nuñez,2.0,1.0,1.0,35.0,35.0,99000
33317,33317,Argentina,Capital Federal,Flores,3.0,2.0,1.0,83.0,62.0,200000
33318,33318,Argentina,Capital Federal,Almagro,3.0,2.0,1.0,43.0,43.0,59900
33319,33319,Argentina,Capital Federal,Almagro,3.0,2.0,2.0,82.0,71.0,180000
33320,33320,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,,56.0,159000
33321,33321,Argentina,Capital Federal,Parque Chas,3.0,,,70.0,67.0,199000
33322,33322,Argentina,Capital Federal,San Cristobal,1.0,,1.0,22.0,22.0,53000
33323,33323,Argentina,Capital Federal,Congreso,1.0,0.0,1.0,,,56000
33324,33324,Argentina,Capital Federal,Saavedra,1.0,0.0,1.0,,,95000
33325,33325,Argentina,Capital Federal,Chacarita,1.0,0.0,1.0,,,99000
33326,33326,Argentina,Capital Federal,Chacarita,1.0,0.0,1.0,,,55000
33327,33327,Argentina,Capital Federal,Chacarita,1.0,0.0,1.0,,,52000
33328,33328,Argentina,Capital Federal,Chacarita,1.0,0.0,1.0,,,48000
33329,33329,Argentina,Capital Federal,San Telmo,2.0,1.0,1.0,52.0,52.0,186000
33330,33330,Argentina,Capital Federal,Chacarita,1.0,0.0,1.0,,,59500
33331,33331,Argentina,Capital Federal,Boedo,2.0,1.0,1.0,41.0,41.0,69900
33332,33332,Argentina,Capital Federal,Boedo,2.0,1.0,1.0,42.0,40.0,100000
33333,33333,Argentina,Capital Federal,Belgrano,3.0,2.0,1.0,64.0,60.0,158000
33334,33334,Argentina,Capital Federal,Barracas,3.0,2.0,1.0,,76.0,183000
33335,33335,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,,56.0,159000
33336,33336,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,118.0,102.0,450000
33337,33337,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,99.0,92.0,340000
33338,33338,Argentina,Capital Federal,Palermo,3.0,2.0,1.0,,,159000
33339,33339,Argentina,Capital Federal,Chacarita,1.0,0.0,1.0,,,58000
33340,33340,Argentina,Capital Federal,Colegiales,1.0,1.0,1.0,,,120000
33341,33341,Argentina,Capital Federal,Villa Crespo,4.0,2.0,1.0,73.0,64.0,135000
33342,33342,Argentina,Capital Federal,Palermo,4.0,3.0,4.0,,,498000
33343,33343,Argentina,Capital Federal,Palermo,2.0,1.0,2.0,150.0,70.0,520000
33344,33344,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,59.0,42.0,129500
33345,33345,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,90.0,56.0,210000
33346,33346,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,56.0,56.0,133000
33347,33347,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,50.0,45.0,132000
33348,33348,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,62.0,57.0,220000
33349,33349,Argentina,Capital Federal,Belgrano,2.0,1.0,2.0,50.0,47.0,210000
33350,33350,Argentina,Capital Federal,Floresta,2.0,1.0,1.0,36.0,36.0,65000
33351,33351,Argentina,Capital Federal,Paternal,2.0,1.0,1.0,55.0,48.0,99000
33352,33352,Argentina,Capital Federal,Recoleta,2.0,1.0,1.0,57.0,50.0,175000
33353,33353,Argentina,Capital Federal,Recoleta,2.0,1.0,,,43.0,125000
33354,33354,Argentina,Capital Federal,Saavedra,2.0,1.0,1.0,47.0,44.0,89000
33355,33355,Argentina,Capital Federal,Saavedra,2.0,1.0,1.0,,,120000
33356,33356,Argentina,Capital Federal,Saavedra,2.0,1.0,1.0,37.0,37.0,120000
33357,33357,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,54.0,54.0,106000
33358,33358,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,40.0,35.0,85000
33359,33359,Argentina,Capital Federal,Caballito,1.0,1.0,1.0,39.0,35.0,79000
33360,33360,Argentina,Capital Federal,Caballito,1.0,1.0,1.0,56.0,49.0,125000
33361,33361,Argentina,Capital Federal,Caballito,1.0,1.0,1.0,57.0,51.0,121780
33362,33362,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,68.0,44.0,159000
33363,33363,Argentina,Capital Federal,Monserrat,2.0,1.0,1.0,32.0,32.0,54000
33364,33364,Argentina,Capital Federal,San Telmo,3.0,1.0,1.0,71.0,71.0,250000
33365,33365,Argentina,Capital Federal,San Telmo,2.0,1.0,1.0,51.0,51.0,179000
33366,33366,Argentina,Capital Federal,San Telmo,2.0,1.0,1.0,43.0,43.0,140000
33367,33367,Argentina,Capital Federal,San Telmo,2.0,1.0,1.0,45.0,45.0,185000
33368,33368,Argentina,Capital Federal,San Telmo,2.0,1.0,1.0,43.0,43.0,132000
33369,33369,Argentina,Capital Federal,San Telmo,2.0,1.0,1.0,58.0,55.0,155000
33370,33370,Argentina,Capital Federal,San Telmo,3.0,1.0,1.0,64.0,64.0,236000
33371,33371,Argentina,Capital Federal,San Telmo,4.0,1.0,1.0,106.0,106.0,347000
33372,33372,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,,44.0,125000
33373,33373,Argentina,Capital Federal,Palermo,1.0,1.0,1.0,41.0,36.0,101500
33374,33374,Argentina,Capital Federal,Boedo,2.0,1.0,2.0,,,130000
33375,33375,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,29.0,29.0,104500
33376,33376,Argentina,Capital Federal,Palermo,6.0,4.0,3.0,264.0,214.0,670000
33377,33377,Argentina,Capital Federal,Nuñez,4.0,4.0,2.0,151.0,75.0,345600
33378,33378,Argentina,Capital Federal,Villa Urquiza,4.0,3.0,2.0,85.0,79.0,235000
33379,33379,Argentina,Capital Federal,Villa Urquiza,4.0,3.0,2.0,105.0,100.0,240000
33380,33380,Argentina,Capital Federal,Villa Urquiza,4.0,3.0,2.0,97.0,,370000
33381,33381,Argentina,Capital Federal,Villa Urquiza,4.0,3.0,2.0,104.0,97.0,319000
33382,33382,Argentina,Capital Federal,Villa Urquiza,4.0,3.0,2.0,,,225700
33383,33383,Argentina,Capital Federal,Caballito,4.0,3.0,1.0,104.0,92.0,215000
33384,33384,Argentina,Capital Federal,Caballito,4.0,3.0,1.0,133.0,133.0,190000
33385,33385,Argentina,Capital Federal,Caballito,4.0,3.0,3.0,,,220000
33386,33386,Argentina,Capital Federal,Caballito,4.0,3.0,1.0,71.0,71.0,149000
33387,33387,Argentina,Capital Federal,Recoleta,6.0,3.0,2.0,257.0,244.0,590000
33388,33388,Argentina,Capital Federal,Recoleta,4.0,3.0,2.0,102.0,102.0,320000
33389,33389,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,,34.0,85000
33390,33390,Argentina,Capital Federal,Belgrano,4.0,3.0,2.0,105.0,87.0,250000
33391,33391,Argentina,Capital Federal,Belgrano,4.0,3.0,2.0,190.0,160.0,494000
33392,33392,Argentina,Capital Federal,Belgrano,4.0,3.0,2.0,115.0,102.0,444000
33393,33393,Argentina,Capital Federal,Belgrano,4.0,3.0,3.0,129.0,120.0,370000
33394,33394,Argentina,Capital Federal,Belgrano,4.0,3.0,2.0,100.0,100.0,470000
33395,33395,Argentina,Capital Federal,Belgrano,4.0,3.0,3.0,,136.0,480000
33396,33396,Argentina,Capital Federal,Belgrano,9.0,3.0,5.0,390.0,390.0,1250000
33397,33397,Argentina,Capital Federal,Barracas,4.0,3.0,2.0,87.0,75.0,199920
33398,33398,Argentina,Capital Federal,Palermo,5.0,3.0,3.0,210.0,210.0,880000
33399,33399,Argentina,Capital Federal,Palermo,6.0,4.0,4.0,144.0,144.0,350000
33400,33400,Argentina,Capital Federal,Belgrano,5.0,4.0,3.0,210.0,181.0,680000
33401,33401,Argentina,Capital Federal,Recoleta,7.0,3.0,3.0,318.0,318.0,1900000
33402,33402,Argentina,Capital Federal,Barrio Norte,4.0,4.0,3.0,106.0,98.0,600000
33403,33403,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,43.0,38.0,118000
33404,33404,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,60.0,60.0,225000
33405,33405,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,32.0,32.0,79000
33406,33406,Argentina,Capital Federal,Puerto Madero,4.0,3.0,3.0,276.0,250.0,1696000
33407,33407,Argentina,Capital Federal,Puerto Madero,4.0,3.0,4.0,185.0,141.0,1500000
33408,33408,Argentina,Capital Federal,Recoleta,5.0,4.0,2.0,237.0,222.0,550000
33409,33409,Argentina,Capital Federal,Caballito,5.0,4.0,3.0,198.0,195.0,500000
33410,33410,Argentina,Capital Federal,Almagro,1.0,,1.0,50.0,34.0,89900
33411,33411,Argentina,Capital Federal,Almagro,1.0,,1.0,30.0,,63000
33412,33412,Argentina,Capital Federal,Palermo,1.0,,1.0,34.0,30.0,114000
33413,33413,Argentina,Capital Federal,Palermo,1.0,,1.0,42.0,33.0,146000
33414,33414,Argentina,Capital Federal,Caballito,1.0,,1.0,45.0,38.0,116000
33415,33415,Argentina,Capital Federal,Palermo,1.0,0.0,1.0,,,47925
33416,33416,Argentina,Capital Federal,Belgrano,1.0,0.0,1.0,,,140000
33417,33417,Argentina,Capital Federal,Palermo,3.0,2.0,3.0,83.0,,270000
33418,33418,Argentina,Capital Federal,Flores,2.0,1.0,1.0,,47.0,120000
33419,33419,Argentina,Capital Federal,Nuñez,2.0,1.0,1.0,47.0,44.0,175000
33420,33420,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,37.0,,173000
33421,33421,Argentina,Capital Federal,Palermo,2.0,1.0,1.0,113.0,53.0,220000
33422,33422,Argentina,Capital Federal,Palermo,1.0,1.0,,23.0,20.0,75000
33423,33423,Argentina,Capital Federal,Palermo,2.0,1.0,2.0,,74.0,270000
33424,33424,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,,49.0,169000
33425,33425,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,56.0,48.0,182000
33426,33426,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,,47.0,169000
33427,33427,Argentina,Capital Federal,Belgrano,2.0,1.0,1.0,38.0,38.0,110000
33428,33428,Argentina,Capital Federal,Balvanera,2.0,1.0,1.0,75.0,59.0,120000
33429,33429,Argentina,Capital Federal,Balvanera,2.0,1.0,1.0,58.0,50.0,110000
33430,33430,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,41.0,41.0,105000
33431,33431,Argentina,Capital Federal,Villa Urquiza,1.0,0.0,1.0,,,118000
33432,33432,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,41.0,40.0,103000
33433,33433,Argentina,Capital Federal,San Telmo,2.0,1.0,1.0,43.0,40.0,180000
33434,33434,Argentina,Capital Federal,Palermo,3.0,2.0,2.0,102.0,90.0,330000
33435,33435,Argentina,Capital Federal,Belgrano,3.0,2.0,2.0,,100.0,338000
33436,33436,Argentina,Capital Federal,Balvanera,3.0,2.0,1.0,67.0,59.0,120000
33437,33437,Argentina,Capital Federal,Caballito,3.0,2.0,1.0,46.0,46.0,125000
33438,33438,Argentina,Capital Federal,San Telmo,3.0,2.0,1.0,42.0,42.0,86000
33439,33439,Argentina,Capital Federal,Colegiales,3.0,2.0,1.0,44.0,40.0,99500
33440,33440,Argentina,Capital Federal,Barrio Norte,3.0,2.0,1.0,79.0,71.0,210000
33441,33441,Argentina,Capital Federal,Villa Crespo,4.0,2.0,1.0,85.0,80.0,235000
33442,33442,Argentina,Capital Federal,Villa Lugano,3.0,2.0,1.0,50.0,,68000
33443,33443,Argentina,Capital Federal,Parque Chacabuco,3.0,2.0,2.0,77.0,73.0,219000
33444,33444,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,175.0,167.0,615000
33445,33445,Argentina,Capital Federal,Caballito,2.0,1.0,1.0,48.0,44.0,110000
33446,33446,Argentina,Capital Federal,Palermo,4.0,3.0,2.0,83.0,83.0,195000
33447,33447,Argentina,Capital Federal,Belgrano,4.0,3.0,3.0,148.0,131.0,375000
